customer_id,customer_code,customer_name,region_id,city,channel,tier,created_at
14229,C0014229,Customer 14229,3,Patna,Modern Trade,Bronze,2022-07-12T00:00:00
14230,C0014230,Customer 14230,1,Noida,E-Commerce,Bronze,2021-02-03T00:00:00
14231,C0014231,Customer 14231,2,Kochi,Modern Trade,Silver,2022-01-20T00:00:00
14232,C0014232,Customer 14232,2,Kochi,Institutional,Gold,2022-04-12T00:00:00
14233,C0014233,Customer 14233,5,Indore,Institutional,Bronze,2022-08-08T00:00:00
14234,C0014234,Customer 14234,3,Kolkata,Modern Trade,Bronze,2023-01-18T00:00:00
14235,C0014235,Customer 14235,3,Patna,E-Commerce,Silver,2021-11-17T00:00:00
14236,C0014236,Customer 14236,2,Hyderabad,E-Commerce,Bronze,2023-02-19T00:00:00
14237,C0014237,Customer 14237,1,Delhi,E-Commerce,Bronze,2021-10-07T00:00:00
14238,C0014238,Customer 14238,2,Chennai,Modern Trade,Gold,2021-05-16T00:00:00
14239,C0014239,Customer 14239,4,Mumbai,General Trade,Bronze,2022-01-10T00:00:00
14240,C0014240,Customer 14240,3,Patna,General Trade,Gold,2021-04-26T00:00:00
14241,C0014241,Customer 14241,5,Nagpur,Institutional,Silver,2022-12-10T00:00:00
14242,C0014242,Customer 14242,5,Indore,Modern Trade,Bronze,2021-08-24T00:00:00
14243,C0014243,Customer 14243,2,Chennai,Modern Trade,Silver,2023-08-21T00:00:00
14244,C0014244,Customer 14244,2,Hyderabad,E-Commerce,Silver,2021-12-11T00:00:00
14245,C0014245,Customer 14245,5,Bhopal,Modern Trade,Bronze,2025-01-25T00:00:00
14246,C0014246,Customer 14246,3,Kolkata,Institutional,Bronze,2022-05-21T00:00:00
14247,C0014247,Customer 14247,3,Patna,Modern Trade,Silver,2022-11-14T00:00:00
14248,C0014248,Customer 14248,3,Patna,E-Commerce,Bronze,2024-11-17T00:00:00
14249,C0014249,Customer 14249,3,Kolkata,Modern Trade,Bronze,2023-04-02T00:00:00
14250,C0014250,Customer 14250,4,Surat,Modern Trade,Silver,2024-12-30T00:00:00
14251,C0014251,Customer 14251,4,Surat,General Trade,Bronze,2022-06-05T00:00:00
14252,C0014252,Customer 14252,4,Ahmedabad,General Trade,Gold,2025-01-17T00:00:00
14253,C0014253,Customer 14253,3,Patna,Modern Trade,Bronze,2021-06-17T00:00:00
14254,C0014254,Customer 14254,3,Kolkata,Institutional,Bronze,2021-09-11T00:00:00
14255,C0014255,Customer 14255,4,Surat,E-Commerce,Bronze,2022-06-26T00:00:00
14256,C0014256,Customer 14256,3,Kolkata,E-Commerce,Bronze,2024-01-28T00:00:00
14257,C0014257,Customer 14257,3,Guwahati,E-Commerce,Silver,2024-06-21T00:00:00
14258,C0014258,Customer 14258,5,Indore,Modern Trade,Bronze,2023-05-22T00:00:00
14259,C0014259,Customer 14259,2,Chennai,General Trade,Gold,2022-01-05T00:00:00
14260,C0014260,Customer 14260,5,Nagpur,E-Commerce,Bronze,2023-03-14T00:00:00
14261,C0014261,Customer 14261,5,Bhopal,E-Commerce,Silver,2023-09-08T00:00:00
14262,C0014262,Customer 14262,3,Patna,E-Commerce,Bronze,2021-09-27T00:00:00
14263,C0014263,Customer 14263,2,Kochi,General Trade,Bronze,2021-06-20T00:00:00
14264,C0014264,Customer 14264,2,Hyderabad,Institutional,Bronze,2023-12-16T00:00:00
14265,C0014265,Customer 14265,1,Delhi,Institutional,Bronze,2022-05-25T00:00:00
14266,C0014266,Customer 14266,1,Delhi,General Trade,Bronze,2024-09-27T00:00:00
14267,C0014267,Customer 14267,5,Indore,Modern Trade,Bronze,2023-12-01T00:00:00
14268,C0014268,Customer 14268,3,Patna,General Trade,Bronze,2021-04-27T00:00:00
14269,C0014269,Customer 14269,1,Noida,E-Commerce,Bronze,2021-01-24T00:00:00
14270,C0014270,Customer 14270,3,Guwahati,General Trade,Bronze,2022-07-05T00:00:00
14271,C0014271,Customer 14271,2,Kochi,E-Commerce,Bronze,2024-01-09T00:00:00
14272,C0014272,Customer 14272,3,Guwahati,Modern Trade,Silver,2021-04-23T00:00:00
14273,C0014273,Customer 14273,2,Chennai,Institutional,Bronze,2021-05-22T00:00:00
14274,C0014274,Customer 14274,4,Surat,Modern Trade,Bronze,2021-07-11T00:00:00
14275,C0014275,Customer 14275,1,Delhi,E-Commerce,Bronze,2021-06-19T00:00:00
14276,C0014276,Customer 14276,3,Patna,Institutional,Bronze,2023-05-12T00:00:00
14277,C0014277,Customer 14277,2,Chennai,General Trade,Bronze,2023-08-10T00:00:00
14278,C0014278,Customer 14278,2,Kochi,E-Commerce,Silver,2024-01-02T00:00:00
14279,C0014279,Customer 14279,1,Noida,Modern Trade,Bronze,2024-11-03T00:00:00
14280,C0014280,Customer 14280,2,Chennai,Modern Trade,Silver,2021-10-31T00:00:00
14281,C0014281,Customer 14281,4,Mumbai,Institutional,Bronze,2023-03-11T00:00:00
14282,C0014282,Customer 14282,1,Gurgaon,Modern Trade,Silver,2024-04-10T00:00:00
14283,C0014283,Customer 14283,5,Bhopal,Institutional,Gold,2023-10-30T00:00:00
14284,C0014284,Customer 14284,1,Gurgaon,Modern Trade,Bronze,2022-05-14T00:00:00
14285,C0014285,Customer 14285,1,Delhi,General Trade,Silver,2021-08-15T00:00:00
14286,C0014286,Customer 14286,3,Kolkata,E-Commerce,Gold,2021-01-02T00:00:00
14287,C0014287,Customer 14287,2,Hyderabad,Institutional,Silver,2021-08-08T00:00:00
14288,C0014288,Customer 14288,4,Pune,General Trade,Bronze,2023-01-05T00:00:00
14289,C0014289,Customer 14289,1,Jaipur,Institutional,Bronze,2021-05-07T00:00:00
14290,C0014290,Customer 14290,5,Bhopal,General Trade,Silver,2023-09-30T00:00:00
14291,C0014291,Customer 14291,2,Chennai,General Trade,Silver,2022-03-11T00:00:00
14292,C0014292,Customer 14292,1,Jaipur,E-Commerce,Bronze,2024-03-29T00:00:00
14293,C0014293,Customer 14293,1,Delhi,General Trade,Gold,2022-04-02T00:00:00
14294,C0014294,Customer 14294,5,Bhopal,E-Commerce,Bronze,2021-09-11T00:00:00
14295,C0014295,Customer 14295,4,Surat,Institutional,Bronze,2021-05-16T00:00:00
14296,C0014296,Customer 14296,1,Noida,General Trade,Bronze,2023-07-09T00:00:00
14297,C0014297,Customer 14297,2,Chennai,General Trade,Bronze,2021-07-08T00:00:00
14298,C0014298,Customer 14298,2,Hyderabad,General Trade,Bronze,2022-11-27T00:00:00
14299,C0014299,Customer 14299,3,Kolkata,Institutional,Bronze,2022-12-05T00:00:00
14300,C0014300,Customer 14300,2,Kochi,General Trade,Bronze,2021-07-05T00:00:00
14301,C0014301,Customer 14301,3,Kolkata,Institutional,Bronze,2023-07-19T00:00:00
14302,C0014302,Customer 14302,2,Kochi,Institutional,Bronze,2023-09-12T00:00:00
14303,C0014303,Customer 14303,1,Gurgaon,E-Commerce,Silver,2024-08-09T00:00:00
14304,C0014304,Customer 14304,1,Delhi,General Trade,Bronze,2021-10-01T00:00:00
14305,C0014305,Customer 14305,1,Delhi,General Trade,Bronze,2023-12-06T00:00:00
14306,C0014306,Customer 14306,2,Kochi,E-Commerce,Bronze,2023-01-16T00:00:00
14307,C0014307,Customer 14307,1,Gurgaon,Modern Trade,Bronze,2021-07-04T00:00:00
14308,C0014308,Customer 14308,1,Gurgaon,E-Commerce,Gold,2023-01-16T00:00:00
14309,C0014309,Customer 14309,5,Bhopal,Institutional,Silver,2021-10-17T00:00:00
14310,C0014310,Customer 14310,3,Guwahati,General Trade,Bronze,2021-04-02T00:00:00
14311,C0014311,Customer 14311,5,Bhopal,General Trade,Bronze,2024-12-19T00:00:00
14312,C0014312,Customer 14312,1,Noida,E-Commerce,Bronze,2025-01-23T00:00:00
14313,C0014313,Customer 14313,1,Gurgaon,General Trade,Silver,2024-10-30T00:00:00
14314,C0014314,Customer 14314,2,Hyderabad,E-Commerce,Bronze,2022-01-21T00:00:00
14315,C0014315,Customer 14315,3,Patna,E-Commerce,Bronze,2022-12-21T00:00:00
14316,C0014316,Customer 14316,5,Bhopal,Modern Trade,Silver,2023-04-23T00:00:00
14317,C0014317,Customer 14317,3,Guwahati,General Trade,Bronze,2022-03-04T00:00:00
14318,C0014318,Customer 14318,1,Jaipur,Institutional,Silver,2023-03-10T00:00:00
14319,C0014319,Customer 14319,2,Chennai,Modern Trade,Bronze,2023-07-15T00:00:00
14320,C0014320,Customer 14320,4,Ahmedabad,Institutional,Bronze,2022-12-14T00:00:00
14321,C0014321,Customer 14321,4,Mumbai,General Trade,Bronze,2022-11-18T00:00:00
14322,C0014322,Customer 14322,2,Hyderabad,Modern Trade,Bronze,2022-12-29T00:00:00
14323,C0014323,Customer 14323,5,Nagpur,E-Commerce,Bronze,2024-06-25T00:00:00
14324,C0014324,Customer 14324,3,Guwahati,General Trade,Bronze,2024-02-19T00:00:00
14325,C0014325,Customer 14325,3,Patna,General Trade,Bronze,2023-03-11T00:00:00
14326,C0014326,Customer 14326,2,Bengaluru,Modern Trade,Silver,2021-10-30T00:00:00
14327,C0014327,Customer 14327,4,Ahmedabad,General Trade,Bronze,2021-02-21T00:00:00
14328,C0014328,Customer 14328,4,Pune,E-Commerce,Bronze,2021-07-07T00:00:00
14329,C0014329,Customer 14329,2,Bengaluru,General Trade,Gold,2021-07-26T00:00:00
14330,C0014330,Customer 14330,3,Patna,General Trade,Bronze,2023-03-12T00:00:00
14331,C0014331,Customer 14331,2,Hyderabad,E-Commerce,Bronze,2022-06-19T00:00:00
14332,C0014332,Customer 14332,3,Patna,Modern Trade,Bronze,2021-01-16T00:00:00
14333,C0014333,Customer 14333,4,Mumbai,E-Commerce,Silver,2021-08-09T00:00:00
14334,C0014334,Customer 14334,3,Guwahati,Modern Trade,Gold,2021-02-05T00:00:00
14335,C0014335,Customer 14335,5,Indore,Institutional,Bronze,2023-12-06T00:00:00
14336,C0014336,Customer 14336,1,Jaipur,Institutional,Bronze,2021-11-09T00:00:00
14337,C0014337,Customer 14337,5,Indore,E-Commerce,Silver,2023-10-29T00:00:00
14338,C0014338,Customer 14338,5,Bhopal,E-Commerce,Silver,2022-09-04T00:00:00
14339,C0014339,Customer 14339,2,Chennai,Modern Trade,Bronze,2024-05-30T00:00:00
14340,C0014340,Customer 14340,5,Bhopal,E-Commerce,Silver,2021-07-22T00:00:00
14341,C0014341,Customer 14341,4,Surat,Institutional,Bronze,2022-03-21T00:00:00
14342,C0014342,Customer 14342,5,Indore,Modern Trade,Bronze,2023-06-08T00:00:00
14343,C0014343,Customer 14343,5,Indore,Institutional,Silver,2022-01-28T00:00:00
14344,C0014344,Customer 14344,1,Jaipur,Institutional,Silver,2021-02-05T00:00:00
14345,C0014345,Customer 14345,1,Jaipur,E-Commerce,Bronze,2023-10-10T00:00:00
14346,C0014346,Customer 14346,3,Patna,Modern Trade,Silver,2024-01-16T00:00:00
14347,C0014347,Customer 14347,4,Ahmedabad,Institutional,Bronze,2024-08-28T00:00:00
14348,C0014348,Customer 14348,5,Nagpur,General Trade,Bronze,2021-10-11T00:00:00
14349,C0014349,Customer 14349,2,Chennai,General Trade,Bronze,2023-12-08T00:00:00
14350,C0014350,Customer 14350,4,Ahmedabad,Institutional,Silver,2022-11-20T00:00:00
14351,C0014351,Customer 14351,3,Guwahati,E-Commerce,Bronze,2024-04-13T00:00:00
14352,C0014352,Customer 14352,2,Bengaluru,E-Commerce,Silver,2024-12-22T00:00:00
14353,C0014353,Customer 14353,2,Bengaluru,General Trade,Bronze,2022-06-18T00:00:00
14354,C0014354,Customer 14354,2,Hyderabad,Institutional,Bronze,2023-05-09T00:00:00
14355,C0014355,Customer 14355,2,Hyderabad,E-Commerce,Bronze,2023-11-19T00:00:00
14356,C0014356,Customer 14356,5,Indore,E-Commerce,Silver,2023-05-16T00:00:00
14357,C0014357,Customer 14357,3,Guwahati,Institutional,Bronze,2023-07-18T00:00:00
14358,C0014358,Customer 14358,3,Patna,E-Commerce,Bronze,2024-04-11T00:00:00
14359,C0014359,Customer 14359,5,Bhopal,General Trade,Gold,2023-01-16T00:00:00
14360,C0014360,Customer 14360,3,Patna,Institutional,Silver,2021-09-08T00:00:00
14361,C0014361,Customer 14361,2,Chennai,Modern Trade,Bronze,2023-06-22T00:00:00
14362,C0014362,Customer 14362,1,Delhi,General Trade,Bronze,2024-12-10T00:00:00
14363,C0014363,Customer 14363,5,Indore,General Trade,Bronze,2023-12-30T00:00:00
14364,C0014364,Customer 14364,5,Indore,Modern Trade,Bronze,2022-10-08T00:00:00
14365,C0014365,Customer 14365,1,Noida,Modern Trade,Bronze,2022-08-25T00:00:00
14366,C0014366,Customer 14366,4,Surat,E-Commerce,Bronze,2024-09-28T00:00:00
14367,C0014367,Customer 14367,2,Chennai,Modern Trade,Bronze,2021-05-31T00:00:00
14368,C0014368,Customer 14368,1,Jaipur,E-Commerce,Silver,2024-11-30T00:00:00
14369,C0014369,Customer 14369,4,Surat,E-Commerce,Bronze,2024-12-27T00:00:00
14370,C0014370,Customer 14370,4,Surat,E-Commerce,Silver,2023-04-22T00:00:00
14371,C0014371,Customer 14371,4,Pune,E-Commerce,Gold,2021-01-13T00:00:00
14372,C0014372,Customer 14372,3,Patna,General Trade,Bronze,2022-08-06T00:00:00
14373,C0014373,Customer 14373,1,Delhi,Institutional,Silver,2024-11-14T00:00:00
14374,C0014374,Customer 14374,3,Guwahati,E-Commerce,Bronze,2023-01-02T00:00:00
14375,C0014375,Customer 14375,1,Jaipur,Institutional,Bronze,2022-07-25T00:00:00
14376,C0014376,Customer 14376,1,Jaipur,E-Commerce,Bronze,2024-10-19T00:00:00
14377,C0014377,Customer 14377,3,Guwahati,General Trade,Bronze,2021-07-26T00:00:00
14378,C0014378,Customer 14378,2,Kochi,Institutional,Bronze,2021-02-17T00:00:00
14379,C0014379,Customer 14379,5,Bhopal,Institutional,Gold,2024-11-10T00:00:00
14380,C0014380,Customer 14380,3,Guwahati,E-Commerce,Bronze,2023-04-07T00:00:00
14381,C0014381,Customer 14381,4,Mumbai,Institutional,Bronze,2022-11-28T00:00:00
14382,C0014382,Customer 14382,5,Nagpur,E-Commerce,Silver,2024-12-26T00:00:00
14383,C0014383,Customer 14383,5,Bhopal,Institutional,Silver,2023-03-01T00:00:00
14384,C0014384,Customer 14384,4,Mumbai,Modern Trade,Bronze,2022-03-30T00:00:00
14385,C0014385,Customer 14385,3,Guwahati,General Trade,Bronze,2023-12-11T00:00:00
14386,C0014386,Customer 14386,2,Hyderabad,Institutional,Bronze,2021-06-20T00:00:00
14387,C0014387,Customer 14387,4,Pune,General Trade,Bronze,2022-03-24T00:00:00
14388,C0014388,Customer 14388,3,Guwahati,General Trade,Bronze,2021-12-17T00:00:00
14389,C0014389,Customer 14389,1,Jaipur,Institutional,Silver,2023-04-24T00:00:00
14390,C0014390,Customer 14390,3,Kolkata,General Trade,Bronze,2023-01-29T00:00:00
14391,C0014391,Customer 14391,5,Nagpur,Institutional,Bronze,2023-11-13T00:00:00
14392,C0014392,Customer 14392,2,Hyderabad,General Trade,Gold,2024-08-10T00:00:00
14393,C0014393,Customer 14393,5,Indore,Institutional,Silver,2021-02-09T00:00:00
14394,C0014394,Customer 14394,4,Surat,E-Commerce,Bronze,2021-06-27T00:00:00
14395,C0014395,Customer 14395,3,Guwahati,Modern Trade,Gold,2021-10-28T00:00:00
14396,C0014396,Customer 14396,3,Patna,General Trade,Bronze,2022-02-28T00:00:00
14397,C0014397,Customer 14397,1,Noida,Institutional,Bronze,2023-12-08T00:00:00
14398,C0014398,Customer 14398,4,Ahmedabad,Institutional,Silver,2024-12-15T00:00:00
14399,C0014399,Customer 14399,5,Nagpur,Institutional,Silver,2023-02-11T00:00:00
14400,C0014400,Customer 14400,2,Bengaluru,E-Commerce,Silver,2024-04-25T00:00:00
14401,C0014401,Customer 14401,3,Kolkata,E-Commerce,Bronze,2024-12-13T00:00:00
14402,C0014402,Customer 14402,4,Mumbai,Institutional,Bronze,2023-04-16T00:00:00
14403,C0014403,Customer 14403,4,Surat,Institutional,Gold,2022-06-28T00:00:00
14404,C0014404,Customer 14404,3,Guwahati,Modern Trade,Bronze,2024-10-04T00:00:00
14405,C0014405,Customer 14405,2,Bengaluru,E-Commerce,Silver,2021-07-22T00:00:00
14406,C0014406,Customer 14406,1,Gurgaon,Modern Trade,Bronze,2022-04-08T00:00:00
14407,C0014407,Customer 14407,1,Gurgaon,General Trade,Bronze,2023-01-25T00:00:00
14408,C0014408,Customer 14408,1,Jaipur,General Trade,Bronze,2021-01-10T00:00:00
14409,C0014409,Customer 14409,3,Guwahati,General Trade,Silver,2021-09-06T00:00:00
14410,C0014410,Customer 14410,1,Delhi,Institutional,Bronze,2024-11-21T00:00:00
14411,C0014411,Customer 14411,2,Chennai,General Trade,Bronze,2023-02-06T00:00:00
14412,C0014412,Customer 14412,4,Ahmedabad,Institutional,Gold,2021-04-02T00:00:00
14413,C0014413,Customer 14413,4,Surat,General Trade,Silver,2021-08-21T00:00:00
14414,C0014414,Customer 14414,5,Bhopal,E-Commerce,Bronze,2023-11-30T00:00:00
14415,C0014415,Customer 14415,4,Pune,Institutional,Bronze,2022-10-02T00:00:00
14416,C0014416,Customer 14416,4,Mumbai,E-Commerce,Gold,2022-04-21T00:00:00
14417,C0014417,Customer 14417,1,Delhi,Modern Trade,Bronze,2022-08-19T00:00:00
14418,C0014418,Customer 14418,2,Hyderabad,General Trade,Bronze,2022-12-13T00:00:00
14419,C0014419,Customer 14419,2,Chennai,General Trade,Bronze,2024-07-08T00:00:00
14420,C0014420,Customer 14420,3,Kolkata,Institutional,Bronze,2024-03-05T00:00:00
14421,C0014421,Customer 14421,4,Pune,Modern Trade,Bronze,2024-09-13T00:00:00
14422,C0014422,Customer 14422,4,Pune,General Trade,Silver,2022-07-13T00:00:00
14423,C0014423,Customer 14423,5,Nagpur,Institutional,Silver,2024-05-04T00:00:00
14424,C0014424,Customer 14424,3,Guwahati,General Trade,Bronze,2024-04-01T00:00:00
14425,C0014425,Customer 14425,2,Hyderabad,Modern Trade,Silver,2022-08-22T00:00:00
14426,C0014426,Customer 14426,1,Noida,Modern Trade,Bronze,2021-09-13T00:00:00
14427,C0014427,Customer 14427,3,Kolkata,Institutional,Silver,2023-09-09T00:00:00
14428,C0014428,Customer 14428,3,Patna,Modern Trade,Bronze,2022-12-30T00:00:00
14429,C0014429,Customer 14429,1,Delhi,General Trade,Gold,2022-02-17T00:00:00
14430,C0014430,Customer 14430,5,Indore,General Trade,Bronze,2021-11-20T00:00:00
14431,C0014431,Customer 14431,4,Surat,General Trade,Gold,2022-02-22T00:00:00
14432,C0014432,Customer 14432,3,Kolkata,Institutional,Bronze,2022-09-30T00:00:00
14433,C0014433,Customer 14433,3,Guwahati,Modern Trade,Bronze,2024-02-03T00:00:00
14434,C0014434,Customer 14434,1,Delhi,Modern Trade,Bronze,2023-05-08T00:00:00
14435,C0014435,Customer 14435,2,Bengaluru,Institutional,Bronze,2024-08-26T00:00:00
14436,C0014436,Customer 14436,2,Bengaluru,Institutional,Gold,2023-11-03T00:00:00
14437,C0014437,Customer 14437,2,Chennai,General Trade,Bronze,2022-09-23T00:00:00
14438,C0014438,Customer 14438,3,Guwahati,General Trade,Silver,2021-08-30T00:00:00
14439,C0014439,Customer 14439,4,Mumbai,General Trade,Bronze,2023-10-14T00:00:00
14440,C0014440,Customer 14440,2,Chennai,Institutional,Bronze,2021-03-30T00:00:00
14441,C0014441,Customer 14441,5,Bhopal,E-Commerce,Bronze,2021-11-27T00:00:00
14442,C0014442,Customer 14442,1,Noida,Institutional,Bronze,2024-08-26T00:00:00
14443,C0014443,Customer 14443,4,Pune,General Trade,Bronze,2024-10-17T00:00:00
14444,C0014444,Customer 14444,5,Nagpur,General Trade,Bronze,2024-10-19T00:00:00
14445,C0014445,Customer 14445,2,Hyderabad,E-Commerce,Silver,2022-11-27T00:00:00
14446,C0014446,Customer 14446,2,Bengaluru,E-Commerce,Bronze,2021-11-21T00:00:00
14447,C0014447,Customer 14447,5,Bhopal,E-Commerce,Bronze,2021-07-11T00:00:00
14448,C0014448,Customer 14448,4,Mumbai,E-Commerce,Gold,2021-12-07T00:00:00
14449,C0014449,Customer 14449,3,Kolkata,E-Commerce,Gold,2021-12-19T00:00:00
14450,C0014450,Customer 14450,4,Mumbai,Modern Trade,Bronze,2021-09-07T00:00:00
14451,C0014451,Customer 14451,1,Delhi,Institutional,Bronze,2022-03-10T00:00:00
14452,C0014452,Customer 14452,3,Patna,Institutional,Bronze,2022-08-31T00:00:00
14453,C0014453,Customer 14453,5,Bhopal,Institutional,Silver,2023-11-29T00:00:00
14454,C0014454,Customer 14454,3,Guwahati,Modern Trade,Bronze,2021-03-26T00:00:00
14455,C0014455,Customer 14455,3,Guwahati,General Trade,Silver,2023-11-18T00:00:00
14456,C0014456,Customer 14456,5,Bhopal,General Trade,Silver,2023-10-17T00:00:00
14457,C0014457,Customer 14457,4,Surat,Institutional,Silver,2021-03-27T00:00:00
14458,C0014458,Customer 14458,4,Surat,Institutional,Silver,2024-02-08T00:00:00
14459,C0014459,Customer 14459,3,Patna,E-Commerce,Silver,2023-03-29T00:00:00
14460,C0014460,Customer 14460,5,Bhopal,E-Commerce,Silver,2021-05-19T00:00:00
14461,C0014461,Customer 14461,3,Kolkata,E-Commerce,Bronze,2022-12-10T00:00:00
14462,C0014462,Customer 14462,2,Hyderabad,Modern Trade,Silver,2024-02-20T00:00:00
14463,C0014463,Customer 14463,4,Surat,E-Commerce,Silver,2021-04-18T00:00:00
14464,C0014464,Customer 14464,5,Nagpur,Modern Trade,Bronze,2024-07-02T00:00:00
14465,C0014465,Customer 14465,3,Patna,Institutional,Silver,2024-04-25T00:00:00
14466,C0014466,Customer 14466,5,Indore,E-Commerce,Bronze,2023-06-05T00:00:00
14467,C0014467,Customer 14467,2,Bengaluru,General Trade,Bronze,2023-07-30T00:00:00
14468,C0014468,Customer 14468,3,Kolkata,General Trade,Bronze,2021-12-25T00:00:00
14469,C0014469,Customer 14469,3,Kolkata,Institutional,Silver,2025-01-02T00:00:00
14470,C0014470,Customer 14470,4,Mumbai,Institutional,Bronze,2023-12-24T00:00:00
14471,C0014471,Customer 14471,3,Kolkata,General Trade,Bronze,2023-04-30T00:00:00
14472,C0014472,Customer 14472,3,Kolkata,E-Commerce,Bronze,2021-07-01T00:00:00
14473,C0014473,Customer 14473,2,Hyderabad,Institutional,Bronze,2024-09-29T00:00:00
14474,C0014474,Customer 14474,3,Patna,General Trade,Bronze,2021-10-30T00:00:00
14475,C0014475,Customer 14475,3,Patna,Institutional,Bronze,2022-07-10T00:00:00
14476,C0014476,Customer 14476,1,Delhi,Modern Trade,Silver,2021-12-02T00:00:00
14477,C0014477,Customer 14477,5,Nagpur,Modern Trade,Bronze,2023-07-18T00:00:00
14478,C0014478,Customer 14478,5,Bhopal,Institutional,Silver,2024-12-17T00:00:00
14479,C0014479,Customer 14479,1,Noida,General Trade,Bronze,2024-08-10T00:00:00
14480,C0014480,Customer 14480,5,Nagpur,Modern Trade,Silver,2021-07-21T00:00:00
14481,C0014481,Customer 14481,1,Noida,General Trade,Bronze,2024-02-08T00:00:00
14482,C0014482,Customer 14482,3,Kolkata,E-Commerce,Bronze,2021-03-01T00:00:00
14483,C0014483,Customer 14483,1,Jaipur,Modern Trade,Bronze,2023-01-12T00:00:00
14484,C0014484,Customer 14484,4,Ahmedabad,Institutional,Bronze,2023-09-03T00:00:00
14485,C0014485,Customer 14485,4,Mumbai,E-Commerce,Silver,2022-02-15T00:00:00
14486,C0014486,Customer 14486,1,Jaipur,Institutional,Bronze,2021-10-07T00:00:00
14487,C0014487,Customer 14487,2,Chennai,General Trade,Silver,2023-04-01T00:00:00
14488,C0014488,Customer 14488,1,Jaipur,Modern Trade,Bronze,2024-03-24T00:00:00
14489,C0014489,Customer 14489,3,Kolkata,E-Commerce,Gold,2022-07-05T00:00:00
14490,C0014490,Customer 14490,4,Surat,General Trade,Bronze,2024-03-20T00:00:00
14491,C0014491,Customer 14491,2,Kochi,General Trade,Silver,2022-01-29T00:00:00
14492,C0014492,Customer 14492,2,Bengaluru,Institutional,Bronze,2022-02-12T00:00:00
14493,C0014493,Customer 14493,3,Patna,E-Commerce,Silver,2022-03-18T00:00:00
14494,C0014494,Customer 14494,4,Mumbai,Institutional,Bronze,2022-07-19T00:00:00
14495,C0014495,Customer 14495,4,Mumbai,Institutional,Silver,2022-11-22T00:00:00
14496,C0014496,Customer 14496,2,Chennai,Modern Trade,Bronze,2022-12-07T00:00:00
14497,C0014497,Customer 14497,2,Kochi,Institutional,Bronze,2024-08-18T00:00:00
14498,C0014498,Customer 14498,2,Chennai,Institutional,Bronze,2022-12-31T00:00:00
14499,C0014499,Customer 14499,3,Guwahati,General Trade,Bronze,2022-05-11T00:00:00
14500,C0014500,Customer 14500,3,Kolkata,Modern Trade,Silver,2023-09-11T00:00:00
14501,C0014501,Customer 14501,2,Chennai,General Trade,Silver,2023-02-17T00:00:00
14502,C0014502,Customer 14502,3,Guwahati,E-Commerce,Silver,2023-11-07T00:00:00
14503,C0014503,Customer 14503,4,Pune,Institutional,Gold,2022-06-09T00:00:00
14504,C0014504,Customer 14504,2,Bengaluru,Modern Trade,Silver,2021-11-26T00:00:00
14505,C0014505,Customer 14505,1,Delhi,General Trade,Bronze,2024-01-08T00:00:00
14506,C0014506,Customer 14506,2,Bengaluru,E-Commerce,Silver,2023-03-19T00:00:00
14507,C0014507,Customer 14507,4,Surat,Modern Trade,Bronze,2024-08-27T00:00:00
14508,C0014508,Customer 14508,3,Kolkata,Institutional,Bronze,2023-06-24T00:00:00
14509,C0014509,Customer 14509,1,Gurgaon,Institutional,Bronze,2024-04-09T00:00:00
14510,C0014510,Customer 14510,5,Nagpur,Institutional,Bronze,2021-12-04T00:00:00
14511,C0014511,Customer 14511,5,Bhopal,General Trade,Bronze,2021-08-16T00:00:00
14512,C0014512,Customer 14512,4,Surat,E-Commerce,Bronze,2023-09-08T00:00:00
14513,C0014513,Customer 14513,2,Chennai,Institutional,Bronze,2021-07-24T00:00:00
14514,C0014514,Customer 14514,3,Kolkata,Institutional,Bronze,2023-12-23T00:00:00
14515,C0014515,Customer 14515,1,Delhi,General Trade,Silver,2024-07-04T00:00:00
14516,C0014516,Customer 14516,4,Ahmedabad,E-Commerce,Bronze,2025-01-13T00:00:00
14517,C0014517,Customer 14517,4,Pune,Modern Trade,Bronze,2024-12-24T00:00:00
14518,C0014518,Customer 14518,4,Surat,E-Commerce,Gold,2024-06-01T00:00:00
14519,C0014519,Customer 14519,5,Bhopal,General Trade,Gold,2022-01-19T00:00:00
14520,C0014520,Customer 14520,4,Surat,Institutional,Bronze,2023-01-29T00:00:00
14521,C0014521,Customer 14521,5,Nagpur,Institutional,Bronze,2023-09-01T00:00:00
14522,C0014522,Customer 14522,1,Gurgaon,Institutional,Bronze,2024-04-04T00:00:00
14523,C0014523,Customer 14523,5,Nagpur,E-Commerce,Bronze,2022-11-18T00:00:00
14524,C0014524,Customer 14524,4,Ahmedabad,General Trade,Bronze,2023-02-07T00:00:00
14525,C0014525,Customer 14525,1,Jaipur,E-Commerce,Bronze,2024-04-18T00:00:00
14526,C0014526,Customer 14526,3,Guwahati,Modern Trade,Bronze,2022-09-15T00:00:00
14527,C0014527,Customer 14527,5,Nagpur,Modern Trade,Bronze,2024-09-19T00:00:00
14528,C0014528,Customer 14528,5,Nagpur,E-Commerce,Bronze,2024-06-25T00:00:00
14529,C0014529,Customer 14529,4,Mumbai,General Trade,Bronze,2021-01-19T00:00:00
14530,C0014530,Customer 14530,1,Jaipur,E-Commerce,Silver,2021-11-12T00:00:00
14531,C0014531,Customer 14531,4,Pune,E-Commerce,Bronze,2021-12-18T00:00:00
